bout_id,event_id,bout_order,bout_datetime_utc,fighter_id,opponent_id,corner,weight_class,fighter_age_years,height_diff_cm,reach_diff_cm,stance_matchup,days_since_last_fight,prior_fight_count,recent_form_win_rate_l3,recent_form_win_rate_l5,opponent_strength_avg_l3,opponent_strength_avg_l5,finish_rate_all,decision_rate_all,sig_strikes_landed_per_min_all,sig_striking_accuracy_all,sig_striking_defense_all,takedown_attempts_per_15m_all,takedown_accuracy_all,takedown_defense_all,submission_attempts_per_15m_all,avg_fight_duration_seconds_all,rematch_flag,weight_class_experience
e05a18b6ce22fa1f,a23e63184c65f5b8,13,2022-08-13T00:00:00Z,52c2ae6d2f2d2613,da22387a0407a2dc,red,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
e05a18b6ce22fa1f,a23e63184c65f5b8,13,2022-08-13T00:00:00Z,da22387a0407a2dc,52c2ae6d2f2d2613,blue,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
f70c817388602681,4f853e98886283cf,1,2022-08-20T00:00:00Z,f1fac969a1d70b08,f1b2aa7853d1ed6e,red,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
f70c817388602681,4f853e98886283cf,1,2022-08-20T00:00:00Z,f1b2aa7853d1ed6e,f1fac969a1d70b08,blue,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
2de6652160cc7b9f,4f853e98886283cf,2,2022-08-20T00:00:00Z,2e5c2aa8e4ab9d82,00e11b5c8b7bfeeb,red,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
2de6652160cc7b9f,4f853e98886283cf,2,2022-08-20T00:00:00Z,00e11b5c8b7bfeeb,2e5c2aa8e4ab9d82,blue,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
2ac3ce1f62b3c4b9,4f853e98886283cf,3,2022-08-20T00:00:00Z,c03520b5c88ed6b4,d0f3959b4a9747e6,red,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
2ac3ce1f62b3c4b9,4f853e98886283cf,3,2022-08-20T00:00:00Z,d0f3959b4a9747e6,c03520b5c88ed6b4,blue,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
2cd9e3796be57a79,4f853e98886283cf,4,2022-08-20T00:00:00Z,3cf66c62d9069f43,fdbefee0827e1567,red,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
2cd9e3796be57a79,4f853e98886283cf,4,2022-08-20T00:00:00Z,fdbefee0827e1567,3cf66c62d9069f43,blue,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
5abcf9f282983acc,4f853e98886283cf,5,2022-08-20T00:00:00Z,49e96ff8ab781589,f703250471acaf96,red,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
5abcf9f282983acc,4f853e98886283cf,5,2022-08-20T00:00:00Z,f703250471acaf96,49e96ff8ab781589,blue,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
e0b98f3cf4a7cc3b,4f853e98886283cf,6,2022-08-20T00:00:00Z,c9cf753cfdf77fc2,c0badf3243907e59,red,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
